0,003731343283581934; 0,008196721311476196
0,4179104477611939; 1,4016393442622954
0,6940298507462686; 2,2131147540983607
0,9291044776119401; 2,7786885245901636
1,2201492537313432; 3,5163934426229506
1,3955223880597012; 3,885245901639344
1,4029850746268655; 3,80327868852459
1,5746268656716416; 4,114754098360655
1,6828358208955223; 4,286885245901638
1,6716417910447763; 4,073770491803279
1,8246268656716416; 4,303278688524589
1,8432835820895523; 3,524590163934426
1,9440298507462688; 3,6885245901639343
1,9813432835820894; 3,3114754098360653
2,111940298507463; 3,4344262295081966
2,1082089552238807; 2,8278688524590163
2,182835820895522; 2,9508196721311473
2,16044776119403; 2,4262295081967213
2,294776119402985; 2,5081967213114753
2,2873134328358207; 2,081967213114754
2,388059701492537; 2,1475409836065573
2,432835820895522; 1,8196721311475406
2,503731343283582; 1,8524590163934427
2,496268656716418; 1,3114754098360661
2,6529850746268657; 1,4344262295081966
2,630597014925373; 1
2,8059701492537314; 1,1229508196721314
2,835820895522388; 0,6885245901639347
3,179104477611941; 0,8196721311475406
3,1753731343283587; 0,4918032786885247
3,343283582089553; 0,5327868852459021
3,343283582089553; 0,3770491803278686
3,4664179104477615; 0,4016393442622954
