Individual,one_minus_r2,R2,Fitness,Generation,EvalIndex,Status
"[198.58437649534272, 60.82567889988598, 0.5108598807982532]",0.022555972373880073,0.9774440276261199,0.022555972373880073,9,216,CACHE
"[197.1683472343991, 103.33515959685572, 0.4177742014515122]",0.023440207759533926,0.9765597922404661,0.023440207759533926,9,217,CACHE
"[194.7903710854648, 37.99354438546475, 0.31413681720862013]",0.023482222910058637,0.9765177770899414,0.023482222910058637,9,218,OK
"[198.4756078685237, 58.52772053978941, 0.27675385687058945]",0.025306362596157927,0.9746936374038421,0.025306362596157927,9,219,OK
"[198.7179809295075, 63.14799647662835, 0.33220182405183496]",0.016943664925213153,0.9830563350747868,0.016943664925213153,9,220,OK
"[193.7536541843546, 34.7693936849214, 0.22331561561556393]",0.05074497489110075,0.9492550251088993,0.05074497489110075,9,221,OK
"[181.95094269832256, 61.15596385728915, 0.305265040500183]",0.028923258717652556,0.9710767412823474,0.028923258717652556,9,222,OK
"[199.46813149922178, 61.20883846335086, 0.3022665126298355]",0.021606538420276933,0.9783934615797231,0.021606538420276933,9,223,OK
"[190.28253564478072, 37.66079152025795, 0.5206074157068652]",0.016917057366192978,0.983082942633807,0.016917057366192978,9,224,OK
"[217.35067538721452, 67.89614312523364, 0.4864433970682465]",0.09775026230746275,0.9022497376925372,0.09775026230746275,10,225,OK
"[154.50462216117648, 97.73983642004814, 0.271582282403493]",0.2058536423587105,0.7941463576412895,0.2058536423587105,10,226,OK
"[159.8501572788283, 25.0, 0.4311758703588714]",0.13240573967152747,0.8675942603284725,0.13240573967152747,10,227,OK
"[197.83123000038455, 96.37911155586363, 0.31184749014764074]",0.019684925337153936,0.9803150746628461,0.019684925337153936,10,228,OK
"[168.2112785533313, 36.33482411611374, 0.23307864762758956]",0.09304757174502898,0.906952428254971,0.09304757174502898,10,229,OK
"[192.4986335877906, 61.20883846335086, 0.5029372654278118]",0.016597201367495873,0.9834027986325041,0.016597201367495873,10,230,OK
"[194.28832351997056, 59.853796537375025, 0.2861933135329725]",0.018020075156342075,0.9819799248436579,0.018020075156342075,10,231,OK
"[194.40523441287493, 87.89218048041455, 0.3378783224859569]",0.01642553194775509,0.9835744680522449,0.01642553194775509,10,232,OK
"[190.45115073522217, 38.61065609834737, 0.5011887310734751]",0.016571346573069023,0.983428653426931,0.016571346573069023,10,233,OK
"[190.28253564478072, 63.42721983544044, 0.5333517509862092]",0.01898456943485638,0.9810154305651436,0.01898456943485638,10,234,OK
"[198.7179809295075, 37.38156824482925, 0.3430902132970486]",0.02305297824743202,0.976947021752568,0.02305297824743202,10,235,OK
"[198.48742751513055, 61.20883846335086, 0.3481215477391913]",0.01754684487431879,0.9824531551256812,0.01754684487431879,10,236,OK
"[198.48742751513055, 58.60894104878045, 0.3347118795846597]",0.019779271992446446,0.9802207280075536,0.019779271992446446,10,237,OK
"[198.57795223583096, 59.268187353672886, 0.2309477786184861]",0.029846371545733663,0.9701536284542663,0.029846371545733663,10,238,OK
"[198.6612529715454, 101.70054726174149, 0.2849759721007126]",0.020920394117255547,0.9790796058827445,0.020920394117255547,10,239,OK
"[186.85103159907294, 28.248645210291, 0.297198759636195]",0.028897064002447403,0.9711029359975526,0.028897064002447403,10,240,OK
"[199.46813149922178, 61.20883846335086, 0.5077410719510695]",0.024096307023531938,0.9759036929764681,0.024096307023531938,10,241,OK
"[198.58437649534272, 60.82567889988598, 0.5108598807982532]",0.022555972373880073,0.9774440276261199,0.022555972373880073,10,242,CACHE
"[199.94200607116576, 103.33515959685572, 0.4177742014515122]",0.028834179509050095,0.9711658204909499,0.028834179509050095,10,243,OK
"[198.4756078685237, 57.7425154497671, 0.27675385687058945]",0.02346620830009616,0.9765337916999038,0.02346620830009616,10,244,OK
"[194.38082032473957, 61.20883846335086, 0.29051622812514183]",0.01600169252618211,0.9839983074738179,0.01600169252618211,10,245,OK
"[190.47556482335753, 37.66079152025795, 0.5159738691978375]",0.01634081738889237,0.9836591826111076,0.01634081738889237,10,246,OK
"[190.47556482335753, 60.20262149198498, 0.49778701463605945]",0.016828005056490514,0.9831719949435095,0.016828005056490514,10,247,OK
"[194.28958403142624, 38.66700850354815, 0.28771055106727067]",0.0263689149106634,0.9736310850893366,0.0263689149106634,10,248,OK
"[149.39018546379367, 40.956979411288636, 0.006148521521051065]",2.1029178136459046,-1.1029178136459046,2.1029178136459046,11,249,OK
"[194.24362468346249, 63.67658579515209, 0.29051622812514183]",0.014165802350862622,0.9858341976491374,0.014165802350862622,11,250,OK
"[193.58717165618012, 37.66079152025795, 0.5357272155206183]",0.017341156403461344,0.9826588435965387,0.017341156403461344,11,251,OK
"[192.4986335877906, 61.180593710254485, 0.5029372654278118]",0.016587129888091634,0.9834128701119084,0.016587129888091634,11,252,OK
"[190.47556482335753, 60.230866245081344, 0.49778701463605945]",0.01682914017937831,0.9831708598206217,0.01682914017937831,11,253,OK
"[198.48742751513055, 59.85775737768557, 0.3481215477391913]",0.019167086925249044,0.980832913074751,0.019167086925249044,11,254,OK
"[194.28832351997056, 61.20487762304032, 0.2861933135329725]",0.016058747926800954,0.983941252073199,0.016058747926800954,11,255,OK
"[190.28253564478072, 63.42721983544044, 0.5333517509862092]",0.01898456943485638,0.9810154305651436,0.01898456943485638,11,256,CACHE
"[197.83123000038455, 96.37911155586363, 0.31184749014764074]",0.019684925337153936,0.9803150746628461,0.019684925337153936,11,257,CACHE
"[198.48594707125417, 58.81177787939595, 0.33427108221360896]",0.01992390004127864,0.9800760999587214,0.01992390004127864,11,258,OK
"[198.6627334154218, 101.49771043115251, 0.28541676947176337]",0.020895504155956757,0.9791044958440432,0.020895504155956757,11,259,OK
"[198.58956015578374, 37.0652449419664, 0.5108598807982532]",0.021245397264470722,0.9787546027355293,0.021245397264470722,11,260,OK
"[198.7127972690665, 61.14200221311893, 0.3430902132970486]",0.018366455828671135,0.9816335441713289,0.018366455828671135,11,261,OK
"[198.4756078685237, 38.72724727327326, 0.27675385687058945]",0.03298070743264625,0.9670192925673537,0.03298070743264625,11,262,OK
"[194.7903710854648, 57.00881256209797, 0.31413681720862013]",0.01871484050429706,0.9812851594957029,0.01871484050429706,11,263,OK
"[190.57513495823292, 37.49034294929952, 0.3053013662495034]",0.024724707546654456,0.9752752924533455,0.024724707546654456,11,264,OK
"[194.28125018986418, 61.37928703957801, 0.5011887310734751]",0.017230377535000785,0.9827696224649992,0.017230377535000785,11,265,OK
"[194.28346495618837, 37.66079152025795, 0.2726067577883405]",0.030087064525334273,0.9699129354746657,0.030087064525334273,11,266,OK
"[190.4816838985954, 61.20883846335086, 0.5212860216112662]",0.017261699346394432,0.9827383006536056,0.017261699346394432,11,267,OK
"[154.76479444816164, 65.87407925432201, 0.9596368426765662]",0.06789547245344274,0.9321045275465573,0.06789547245344274,12,268,OK
"[194.24362468346249, 63.67658579515209, 0.2860941613269913]",0.014945963492528191,0.9850540365074718,0.014945963492528191,12,269,OK
"[196.52036499510456, 61.20487762304032, 0.2806662151753271]",0.018411845829719664,0.9815881541702803,0.018411845829719664,12,270,OK
"[194.49373287643607, 87.89218048041455, 0.5053151926114806]",0.0210044118087227,0.9789955881912773,0.0210044118087227,12,271,OK
"[190.36265227166103, 38.61065609834737, 0.3337518609479514]",0.01860730612695649,0.9813926938730435,0.01860730612695649,12,272,OK
"[192.50332103405688, 61.180593710254485, 0.5029372654278118]",0.016590150755838806,0.9834098492441612,0.016590150755838806,12,273,OK
"[190.47087737709123, 60.230866245081344, 0.45630113436121544]",0.015222106367551391,0.9847778936324486,0.015222106367551391,12,274,OK
"[194.25287476094454, 61.208120798294686, 0.5226297182068642]",0.017851625693527384,0.9821483743064726,0.017851625693527384,12,275,OK
"[190.51005932751505, 61.38000470463419, 0.4998450344778771]",0.01698816005405468,0.9830118399459453,0.01698816005405468,12,276,OK
"[194.7903710854648, 63.31201944634948, 0.31413681720862013]",0.013080063529463781,0.9869199364705362,0.013080063529463781,12,277,OK
"[190.28253564478072, 57.12401295118893, 0.5333517509862092]",0.01689234946358842,0.9831076505364116,0.01689234946358842,12,278,OK
"[198.48742751513055, 59.85775737768557, 0.3481215477391913]",0.019167086925249044,0.980832913074751,0.019167086925249044,12,279,CACHE
"[198.48594707125417, 58.81177787939595, 0.27034947882224697]",0.023027501099707193,0.9769724989002928,0.023027501099707193,12,280,OK
"[198.6627334154218, 101.49771043115251, 0.28541676947176337]",0.020895504155956757,0.9791044958440432,0.020895504155956757,12,281,CACHE
"[194.56631733320165, 61.20883846335086, 0.3053013662495034]",0.015235049966786707,0.9847649500332133,0.015235049966786707,12,282,OK
"[190.29006781489545, 37.66079152025795, 0.5011887310734751]",0.015742430364276916,0.9842575696357231,0.015742430364276916,12,283,OK
"[194.44774697900422, 60.74817048902877, 0.5011887310734751]",0.017142003897883562,0.9828579961021164,0.017142003897883562,12,284,OK
"[190.40863816909288, 38.12145949581997, 0.29051622812514183]",0.025028579315824806,0.9749714206841752,0.025028579315824806,12,285,OK
"[130.71335517638335, 66.87116220406293, 0.7518031726812899]",0.2843574631533672,0.7156425368466328,0.2843574631533672,13,286,OK
"[194.7903710854648, 67.36664081246606, 0.2858483353770709]",0.013365744388472378,0.9866342556115276,0.013365744388472378,13,287,OK
"[194.24362468346249, 63.309119026668455, 0.3143826431585406]",0.012843172306141182,0.9871568276938588,0.012843172306141182,13,288,OK
"[190.29006781489545, 40.43212047271404, 0.5011887310734751]",0.018728831120994882,0.9812711688790051,0.018728831120994882,13,289,OK
"[190.435987710727, 61.180593710254485, 0.5029372654278118]",0.017061867913182538,0.9829381320868175,0.017061867913182538,13,290,OK
"[190.50784127026577, 57.180651922208774, 0.5333517509862092]",0.016761074743960824,0.9832389252560392,0.016761074743960824,13,291,OK
"[190.28475370203, 61.323365733614345, 0.4998450344778771]",0.017134789314388943,0.9828652106856111,0.017134789314388943,13,292,OK
"[194.44774697900422, 60.74817048902877, 0.5354755249733238]",0.018521660836151033,0.981478339163849,0.018521660836151033,13,293,OK
"[193.58717165618012, 37.66079152025795, 0.5014404216207695]",0.01601333489146961,0.9839866651085304,0.01601333489146961,13,294,OK
"[196.72436155580704, 61.20487762304032, 0.2806662151753271]",0.01856265804377455,0.9814373419562255,0.01856265804377455,13,295,OK
"[190.15865571095856, 38.61065609834737, 0.3337518609479514]",0.018426577314301418,0.9815734226856986,0.018426577314301418,13,296,OK
"[198.49437575175824, 60.43021791225134, 0.3481215477391913]",0.018440313237509498,0.9815596867624905,0.018440313237509498,13,297,OK
"[197.82428176375686, 95.8066510212979, 0.31184749014764074]",0.01922119471435635,0.9807788052856437,0.01922119471435635,13,298,OK
"[194.24362468346249, 63.67658579515209, 0.29053390695196474]",0.0141557408353854,0.9858442591646146,0.0141557408353854,13,299,OK
"[194.38082032473957, 61.20883846335086, 0.30528368742268047]",0.014981793005026778,0.9850182069949732,0.014981793005026778,13,300,OK
"[190.47556482335753, 37.66079152025795, 0.5011887310734751]",0.015751542948218455,0.9842484570517815,0.015751542948218455,13,301,CACHE
"[190.47556482335753, 37.66079152025795, 0.5011887310734751]",0.015751542948218455,0.9842484570517815,0.015751542948218455,13,302,CACHE
"[76.82341362440371, 32.38929813564246, 0.04784699375791107]",1.396673550784815,-0.3966735507848149,1.396673550784815,14,303,OK
"[190.47556482335753, 37.66079152025795, 0.5011887310734751]",0.015751542948218455,0.9842484570517815,0.015751542948218455,14,304,CACHE
"[190.47556482335753, 37.66079152025795, 0.5011887310734751]",0.015751542948218455,0.9842484570517815,0.015751542948218455,14,305,CACHE
"[193.58717165618012, 37.66079152025795, 0.5014404216207695]",0.01601333489146961,0.9839866651085304,0.01601333489146961,14,306,CACHE
"[190.50784127026577, 57.180651922208774, 0.5333517509862092]",0.016761074743960824,0.9832389252560392,0.016761074743960824,14,307,CACHE
"[190.435987710727, 61.324054756199594, 0.5029002732569268]",0.01707904889714873,0.9829209511028513,0.01707904889714873,14,308,OK
"[190.28475370203, 61.17990468766924, 0.4998820266487622]",0.01710460018690363,0.9828953998130964,0.01710460018690363,14,309,OK
"[194.25287476094454, 57.501160086747525, 0.5226297182068642]",0.0167756926075322,0.9832243073924678,0.0167756926075322,14,310,OK
"[194.24362468346249, 63.67658579515209, 0.286031920094888]",0.01496882515276965,0.9850311748472304,0.01496882515276965,14,311,OK
"[194.24362468346249, 63.67658579515209, 0.2905784693572451]",0.014157541772328308,0.9858424582276717,0.014157541772328308,14,312,OK
"[194.38082032473957, 61.20883846335086, 0.44310282195870887]",0.01526588825217634,0.9847341117478237,0.01526588825217634,14,313,OK
"[190.47087737709123, 60.230866245081344, 0.3184996786520099]",0.015692990120527717,0.9843070098794723,0.015692990120527717,14,314,OK
